STATION,LATITUDE,LONGITUDE,ELEVATION,DATE,TMAX
USW00094789,40.63915,-73.7639,2.7,11/28/16,52
USW00094789,40.63915,-73.7639,2.7,11/29/16,60
USW00094789,40.63915,-73.7639,2.7,11/30/16,59
USW00094789,40.63915,-73.7639,2.7,12/1/16,57
USW00094789,40.63915,-73.7639,2.7,12/2/16,53
USW00094789,40.63915,-73.7639,2.7,12/3/16,50
USW00094789,40.63915,-73.7639,2.7,12/4/16,48
USW00094789,40.63915,-73.7639,2.7,12/5/16,52
USW00094789,40.63915,-73.7639,2.7,12/6/16,47
USW00094789,40.63915,-73.7639,2.7,12/7/16,47
USW00094789,40.63915,-73.7639,2.7,12/8/16,45
USW00094789,40.63915,-73.7639,2.7,12/9/16,43
USW00094789,40.63915,-73.7639,2.7,12/10/16,39
USW00094789,40.63915,-73.7639,2.7,12/11/16,36
USW00094789,40.63915,-73.7639,2.7,12/12/16,48
USW00094789,40.63915,-73.7639,2.7,12/13/16,44
USW00094789,40.63915,-73.7639,2.7,12/14/16,45
USW00094789,40.63915,-73.7639,2.7,12/15/16,36
USW00094789,40.63915,-73.7639,2.7,12/16/16,29
USW00094789,40.63915,-73.7639,2.7,12/17/16,40
USW00094789,40.63915,-73.7639,2.7,12/18/16,60
USW00094789,40.63915,-73.7639,2.7,12/19/16,33
USW00094789,40.63915,-73.7639,2.7,12/20/16,35
USW00094789,40.63915,-73.7639,2.7,12/21/16,41
USW00094789,40.63915,-73.7639,2.7,12/22/16,51
USW00094789,40.63915,-73.7639,2.7,12/23/16,48
USW00094789,40.63915,-73.7639,2.7,12/24/16,47
USW00094789,40.63915,-73.7639,2.7,12/25/16,52
USW00094789,40.63915,-73.7639,2.7,12/26/16,49
USW00094789,40.63915,-73.7639,2.7,12/27/16,62
USW00094789,40.63915,-73.7639,2.7,12/28/16,43
USW00094789,40.63915,-73.7639,2.7,12/29/16,48
USW00094789,40.63915,-73.7639,2.7,12/30/16,43
USW00094789,40.63915,-73.7639,2.7,12/31/16,45
USW00094789,40.63915,-73.7639,2.7,1/1/17,52
USW00094789,40.63915,-73.7639,2.7,1/2/17,43
USW00094789,40.63915,-73.7639,2.7,1/3/17,46
USW00094789,40.63915,-73.7639,2.7,1/4/17,55
USW00094789,40.63915,-73.7639,2.7,1/5/17,35
USW00094789,40.63915,-73.7639,2.7,1/6/17,36
USW00094789,40.63915,-73.7639,2.7,1/7/17,27
USW00094789,40.63915,-73.7639,2.7,1/8/17,26
USW00094789,40.63915,-73.7639,2.7,1/9/17,24
USW00094789,40.63915,-73.7639,2.7,1/10/17,47
USW00094789,40.63915,-73.7639,2.7,1/11/17,51
USW00094789,40.63915,-73.7639,2.7,1/12/17,61
USW00094789,40.63915,-73.7639,2.7,1/13/17,58
USW00094789,40.63915,-73.7639,2.7,1/14/17,34
USW00094789,40.63915,-73.7639,2.7,1/15/17,41
USW00094789,40.63915,-73.7639,2.7,1/16/17,42
USW00094789,40.63915,-73.7639,2.7,1/17/17,43
USW00094789,40.63915,-73.7639,2.7,1/18/17,42
USW00094789,40.63915,-73.7639,2.7,1/19/17,54
USW00094789,40.63915,-73.7639,2.7,1/20/17,46
USW00094789,40.63915,-73.7639,2.7,1/21/17,47
USW00094789,40.63915,-73.7639,2.7,1/22/17,54
USW00094789,40.63915,-73.7639,2.7,1/23/17,47
USW00094789,40.63915,-73.7639,2.7,1/24/17,40
USW00094789,40.63915,-73.7639,2.7,1/25/17,51
USW00094789,40.63915,-73.7639,2.7,1/26/17,55
USW00094789,40.63915,-73.7639,2.7,1/27/17,46
USW00094789,40.63915,-73.7639,2.7,1/28/17,40
USW00094789,40.63915,-73.7639,2.7,1/29/17,46
USW00094789,40.63915,-73.7639,2.7,1/30/17,39
USW00094789,40.63915,-73.7639,2.7,1/31/17,32
USW00094789,40.63915,-73.7639,2.7,2/1/17,48
USW00094789,40.63915,-73.7639,2.7,2/2/17,47
USW00094789,40.63915,-73.7639,2.7,2/3/17,34
USW00094789,40.63915,-73.7639,2.7,2/4/17,35
USW00094789,40.63915,-73.7639,2.7,2/5/17,42
USW00094789,40.63915,-73.7639,2.7,2/6/17,48
USW00094789,40.63915,-73.7639,2.7,2/7/17,44
USW00094789,40.63915,-73.7639,2.7,2/8/17,65
USW00094789,40.63915,-73.7639,2.7,2/9/17,44
USW00094789,40.63915,-73.7639,2.7,2/10/17,31
USW00094789,40.63915,-73.7639,2.7,2/11/17,45
USW00094789,40.63915,-73.7639,2.7,2/12/17,37
USW00094789,40.63915,-73.7639,2.7,2/13/17,39
USW00094789,40.63915,-73.7639,2.7,2/14/17,38
USW00094789,40.63915,-73.7639,2.7,2/15/17,46
USW00094789,40.63915,-73.7639,2.7,2/16/17,39
USW00094789,40.63915,-73.7639,2.7,2/17/17,44
USW00094789,40.63915,-73.7639,2.7,2/18/17,53
USW00094789,40.63915,-73.7639,2.7,2/19/17,68
USW00094789,40.63915,-73.7639,2.7,2/20/17,56
USW00094789,40.63915,-73.7639,2.7,2/21/17,45
USW00094789,40.63915,-73.7639,2.7,2/22/17,51
USW00094789,40.63915,-73.7639,2.7,2/23/17,57
USW00094789,40.63915,-73.7639,2.7,2/24/17,62
USW00094789,40.63915,-73.7639,2.7,2/25/17,63
USW00094789,40.63915,-73.7639,2.7,2/26/17,47
USW00094789,40.63915,-73.7639,2.7,2/27/17,52
USW00094789,40.63915,-73.7639,2.7,2/28/17,58
USW00094789,40.63915,-73.7639,2.7,3/1/17,61
USW00094789,40.63915,-73.7639,2.7,3/2/17,62
USW00094789,40.63915,-73.7639,2.7,3/3/17,42
USW00094789,40.63915,-73.7639,2.7,3/4/17,34
USW00094789,40.63915,-73.7639,2.7,3/5/17,38
USW00094789,40.63915,-73.7639,2.7,3/6/17,42
USW00094789,40.63915,-73.7639,2.7,3/7/17,50
USW00094789,40.63915,-73.7639,2.7,3/8/17,61
USW00094789,40.63915,-73.7639,2.7,3/9/17,64
USW00094789,40.63915,-73.7639,2.7,3/10/17,49
USW00094789,40.63915,-73.7639,2.7,3/11/17,29
USW00094789,40.63915,-73.7639,2.7,3/12/17,32
USW00094789,40.63915,-73.7639,2.7,3/13/17,34
USW00094789,40.63915,-73.7639,2.7,3/14/17,36
USW00094789,40.63915,-73.7639,2.7,3/15/17,28
USW00094789,40.63915,-73.7639,2.7,3/16/17,40
USW00094789,40.63915,-73.7639,2.7,3/17/17,45
USW00094789,40.63915,-73.7639,2.7,3/18/17,40
USW00094789,40.63915,-73.7639,2.7,3/19/17,48
USW00094789,40.63915,-73.7639,2.7,3/20/17,55
USW00094789,40.63915,-73.7639,2.7,3/21/17,57
USW00094789,40.63915,-73.7639,2.7,3/22/17,50
USW00094789,40.63915,-73.7639,2.7,3/23/17,44
USW00094789,40.63915,-73.7639,2.7,3/24/17,49
USW00094789,40.63915,-73.7639,2.7,3/25/17,62
USW00094789,40.63915,-73.7639,2.7,3/26/17,43
USW00094789,40.63915,-73.7639,2.7,3/27/17,58
USW00094789,40.63915,-73.7639,2.7,3/28/17,49
USW00094789,40.63915,-73.7639,2.7,3/29/17,61
USW00094789,40.63915,-73.7639,2.7,3/30/17,50
USW00094789,40.63915,-73.7639,2.7,3/31/17,42
USW00094789,40.63915,-73.7639,2.7,4/1/17,47
USW00094789,40.63915,-73.7639,2.7,4/2/17,65
USW00094789,40.63915,-73.7639,2.7,4/3/17,59
USW00094789,40.63915,-73.7639,2.7,4/4/17,54
USW00094789,40.63915,-73.7639,2.7,4/5/17,60
USW00094789,40.63915,-73.7639,2.7,4/6/17,54
USW00094789,40.63915,-73.7639,2.7,4/7/17,52
USW00094789,40.63915,-73.7639,2.7,4/8/17,58
USW00094789,40.63915,-73.7639,2.7,4/9/17,61
USW00094789,40.63915,-73.7639,2.7,4/10/17,62
USW00094789,40.63915,-73.7639,2.7,4/11/17,66
USW00094789,40.63915,-73.7639,2.7,4/12/17,73
USW00094789,40.63915,-73.7639,2.7,4/13/17,66
USW00094789,40.63915,-73.7639,2.7,4/14/17,60
USW00094789,40.63915,-73.7639,2.7,4/15/17,58
USW00094789,40.63915,-73.7639,2.7,4/16/17,83
USW00094789,40.63915,-73.7639,2.7,4/17/17,76
USW00094789,40.63915,-73.7639,2.7,4/18/17,62
USW00094789,40.63915,-73.7639,2.7,4/19/17,52
USW00094789,40.63915,-73.7639,2.7,4/20/17,64
USW00094789,40.63915,-73.7639,2.7,4/21/17,58
USW00094789,40.63915,-73.7639,2.7,4/22/17,58
USW00094789,40.63915,-73.7639,2.7,4/23/17,61
USW00094789,40.63915,-73.7639,2.7,4/24/17,57
USW00094789,40.63915,-73.7639,2.7,4/25/17,59
USW00094789,40.63915,-73.7639,2.7,4/26/17,62
USW00094789,40.63915,-73.7639,2.7,4/27/17,65
USW00094789,40.63915,-73.7639,2.7,4/28/17,74
USW00094789,40.63915,-73.7639,2.7,4/29/17,85
USW00094789,40.63915,-73.7639,2.7,4/30/17,70
USW00094789,40.63915,-73.7639,2.7,5/1/17,67
USW00094789,40.63915,-73.7639,2.7,5/2/17,77
USW00094789,40.63915,-73.7639,2.7,5/3/17,68
USW00094789,40.63915,-73.7639,2.7,5/4/17,61
USW00094789,40.63915,-73.7639,2.7,5/5/17,61
USW00094789,40.63915,-73.7639,2.7,5/6/17,62
USW00094789,40.63915,-73.7639,2.7,5/7/17,57
USW00094789,40.63915,-73.7639,2.7,5/8/17,61
USW00094789,40.63915,-73.7639,2.7,5/9/17,63
USW00094789,40.63915,-73.7639,2.7,5/10/17,60
USW00094789,40.63915,-73.7639,2.7,5/11/17,61
USW00094789,40.63915,-73.7639,2.7,5/12/17,61
USW00094789,40.63915,-73.7639,2.7,5/13/17,53
USW00094789,40.63915,-73.7639,2.7,5/14/17,70
USW00094789,40.63915,-73.7639,2.7,5/15/17,69
USW00094789,40.63915,-73.7639,2.7,5/16/17,78
USW00094789,40.63915,-73.7639,2.7,5/17/17,77
USW00094789,40.63915,-73.7639,2.7,5/18/17,85
USW00094789,40.63915,-73.7639,2.7,5/19/17,92
USW00094789,40.63915,-73.7639,2.7,5/20/17,67
USW00094789,40.63915,-73.7639,2.7,5/21/17,65
USW00094789,40.63915,-73.7639,2.7,5/22/17,63
USW00094789,40.63915,-73.7639,2.7,5/23/17,70
USW00094789,40.63915,-73.7639,2.7,5/24/17,69
USW00094789,40.63915,-73.7639,2.7,5/25/17,61
USW00094789,40.63915,-73.7639,2.7,5/26/17,77
USW00094789,40.63915,-73.7639,2.7,5/27/17,73
USW00094789,40.63915,-73.7639,2.7,5/28/17,68
USW00094789,40.63915,-73.7639,2.7,5/29/17,61
USW00094789,40.63915,-73.7639,2.7,5/30/17,60
USW00094789,40.63915,-73.7639,2.7,5/31/17,73
USW00094789,40.63915,-73.7639,2.7,6/1/17,82
USW00094789,40.63915,-73.7639,2.7,6/2/17,77
USW00094789,40.63915,-73.7639,2.7,6/3/17,76
USW00094789,40.63915,-73.7639,2.7,6/4/17,70
USW00094789,40.63915,-73.7639,2.7,6/5/17,71
USW00094789,40.63915,-73.7639,2.7,6/6/17,60
USW00094789,40.63915,-73.7639,2.7,6/7/17,68
USW00094789,40.63915,-73.7639,2.7,6/8/17,67
USW00094789,40.63915,-73.7639,2.7,6/9/17,84
USW00094789,40.63915,-73.7639,2.7,6/10/17,81
USW00094789,40.63915,-73.7639,2.7,6/11/17,87
USW00094789,40.63915,-73.7639,2.7,6/12/17,92
USW00094789,40.63915,-73.7639,2.7,6/13/17,94
USW00094789,40.63915,-73.7639,2.7,6/14/17,82
USW00094789,40.63915,-73.7639,2.7,6/15/17,72
USW00094789,40.63915,-73.7639,2.7,6/16/17,70
USW00094789,40.63915,-73.7639,2.7,6/17/17,73
USW00094789,40.63915,-73.7639,2.7,6/18/17,79
USW00094789,40.63915,-73.7639,2.7,6/19/17,79
USW00094789,40.63915,-73.7639,2.7,6/20/17,86
USW00094789,40.63915,-73.7639,2.7,6/21/17,86
USW00094789,40.63915,-73.7639,2.7,6/22/17,79
USW00094789,40.63915,-73.7639,2.7,6/23/17,83
USW00094789,40.63915,-73.7639,2.7,6/24/17,87
USW00094789,40.63915,-73.7639,2.7,6/25/17,82
USW00094789,40.63915,-73.7639,2.7,6/26/17,78
USW00094789,40.63915,-73.7639,2.7,6/27/17,77
USW00094789,40.63915,-73.7639,2.7,6/28/17,82
USW00094789,40.63915,-73.7639,2.7,6/29/17,77
USW00094789,40.63915,-73.7639,2.7,6/30/17,80
USW00094789,40.63915,-73.7639,2.7,7/1/17,78
USW00094789,40.63915,-73.7639,2.7,7/2/17,89
USW00094789,40.63915,-73.7639,2.7,7/3/17,89
USW00094789,40.63915,-73.7639,2.7,7/4/17,85
USW00094789,40.63915,-73.7639,2.7,7/5/17,83
USW00094789,40.63915,-73.7639,2.7,7/6/17,77
USW00094789,40.63915,-73.7639,2.7,7/7/17,83
USW00094789,40.63915,-73.7639,2.7,7/8/17,87
USW00094789,40.63915,-73.7639,2.7,7/9/17,83
USW00094789,40.63915,-73.7639,2.7,7/10/17,83
USW00094789,40.63915,-73.7639,2.7,7/11/17,88
USW00094789,40.63915,-73.7639,2.7,7/12/17,91
USW00094789,40.63915,-73.7639,2.7,7/13/17,93
USW00094789,40.63915,-73.7639,2.7,7/14/17,70
USW00094789,40.63915,-73.7639,2.7,7/15/17,84
USW00094789,40.63915,-73.7639,2.7,7/16/17,83
USW00094789,40.63915,-73.7639,2.7,7/17/17,84
USW00094789,40.63915,-73.7639,2.7,7/18/17,85
USW00094789,40.63915,-73.7639,2.7,7/19/17,91
USW00094789,40.63915,-73.7639,2.7,7/20/17,94
USW00094789,40.63915,-73.7639,2.7,7/21/17,95
USW00094789,40.63915,-73.7639,2.7,7/22/17,88
USW00094789,40.63915,-73.7639,2.7,7/23/17,81
USW00094789,40.63915,-73.7639,2.7,7/24/17,74
USW00094789,40.63915,-73.7639,2.7,7/25/17,72
USW00094789,40.63915,-73.7639,2.7,7/26/17,76
USW00094789,40.63915,-73.7639,2.7,7/27/17,78
USW00094789,40.63915,-73.7639,2.7,7/28/17,83
USW00094789,40.63915,-73.7639,2.7,7/29/17,76
USW00094789,40.63915,-73.7639,2.7,7/30/17,83
USW00094789,40.63915,-73.7639,2.7,7/31/17,86
USW00094789,40.63915,-73.7639,2.7,8/1/17,88
USW00094789,40.63915,-73.7639,2.7,8/2/17,85
USW00094789,40.63915,-73.7639,2.7,8/3/17,83
USW00094789,40.63915,-73.7639,2.7,8/4/17,83
USW00094789,40.63915,-73.7639,2.7,8/5/17,82
USW00094789,40.63915,-73.7639,2.7,8/6/17,80
USW00094789,40.63915,-73.7639,2.7,8/7/17,72
USW00094789,40.63915,-73.7639,2.7,8/8/17,82
USW00094789,40.63915,-73.7639,2.7,8/9/17,83
USW00094789,40.63915,-73.7639,2.7,8/10/17,82
USW00094789,40.63915,-73.7639,2.7,8/11/17,81
USW00094789,40.63915,-73.7639,2.7,8/12/17,78
USW00094789,40.63915,-73.7639,2.7,8/13/17,87
USW00094789,40.63915,-73.7639,2.7,8/14/17,81
USW00094789,40.63915,-73.7639,2.7,8/15/17,76
USW00094789,40.63915,-73.7639,2.7,8/16/17,88
USW00094789,40.63915,-73.7639,2.7,8/17/17,80
USW00094789,40.63915,-73.7639,2.7,8/18/17,81
USW00094789,40.63915,-73.7639,2.7,8/19/17,87
USW00094789,40.63915,-73.7639,2.7,8/20/17,85
USW00094789,40.63915,-73.7639,2.7,8/21/17,87
USW00094789,40.63915,-73.7639,2.7,8/22/17,86
USW00094789,40.63915,-73.7639,2.7,8/23/17,84
USW00094789,40.63915,-73.7639,2.7,8/24/17,84
USW00094789,40.63915,-73.7639,2.7,8/25/17,80
USW00094789,40.63915,-73.7639,2.7,8/26/17,80
USW00094789,40.63915,-73.7639,2.7,8/27/17,80
USW00094789,40.63915,-73.7639,2.7,8/28/17,78
USW00094789,40.63915,-73.7639,2.7,8/29/17,69
USW00094789,40.63915,-73.7639,2.7,8/30/17,80
USW00094789,40.63915,-73.7639,2.7,8/31/17,86
USW00094789,40.63915,-73.7639,2.7,9/1/17,74
USW00094789,40.63915,-73.7639,2.7,9/2/17,68
USW00094789,40.63915,-73.7639,2.7,9/3/17,73
USW00094789,40.63915,-73.7639,2.7,9/4/17,79
USW00094789,40.63915,-73.7639,2.7,9/5/17,81
USW00094789,40.63915,-73.7639,2.7,9/6/17,74
USW00094789,40.63915,-73.7639,2.7,9/7/17,74
USW00094789,40.63915,-73.7639,2.7,9/8/17,75
USW00094789,40.63915,-73.7639,2.7,9/9/17,72
USW00094789,40.63915,-73.7639,2.7,9/10/17,75
USW00094789,40.63915,-73.7639,2.7,9/11/17,80
USW00094789,40.63915,-73.7639,2.7,9/12/17,80
USW00094789,40.63915,-73.7639,2.7,9/13/17,80
USW00094789,40.63915,-73.7639,2.7,9/14/17,79
USW00094789,40.63915,-73.7639,2.7,9/15/17,81
USW00094789,40.63915,-73.7639,2.7,9/16/17,79
USW00094789,40.63915,-73.7639,2.7,9/17/17,78
USW00094789,40.63915,-73.7639,2.7,9/18/17,77
USW00094789,40.63915,-73.7639,2.7,9/19/17,77
USW00094789,40.63915,-73.7639,2.7,9/20/17,81
USW00094789,40.63915,-73.7639,2.7,9/21/17,81
USW00094789,40.63915,-73.7639,2.7,9/22/17,83
USW00094789,40.63915,-73.7639,2.7,9/23/17,88
USW00094789,40.63915,-73.7639,2.7,9/24/17,92
USW00094789,40.63915,-73.7639,2.7,9/25/17,85
USW00094789,40.63915,-73.7639,2.7,9/26/17,78
USW00094789,40.63915,-73.7639,2.7,9/27/17,87
USW00094789,40.63915,-73.7639,2.7,9/28/17,80
USW00094789,40.63915,-73.7639,2.7,9/29/17,69
USW00094789,40.63915,-73.7639,2.7,9/30/17,67
USW00094789,40.63915,-73.7639,2.7,10/1/17,69
USW00094789,40.63915,-73.7639,2.7,10/2/17,73
USW00094789,40.63915,-73.7639,2.7,10/3/17,70
USW00094789,40.63915,-73.7639,2.7,10/4/17,72
USW00094789,40.63915,-73.7639,2.7,10/5/17,83
USW00094789,40.63915,-73.7639,2.7,10/6/17,81
USW00094789,40.63915,-73.7639,2.7,10/7/17,79
USW00094789,40.63915,-73.7639,2.7,10/8/17,73
USW00094789,40.63915,-73.7639,2.7,10/9/17,76
USW00094789,40.63915,-73.7639,2.7,10/10/17,84
USW00094789,40.63915,-73.7639,2.7,10/11/17,77
USW00094789,40.63915,-73.7639,2.7,10/12/17,66
USW00094789,40.63915,-73.7639,2.7,10/13/17,67
USW00094789,40.63915,-73.7639,2.7,10/14/17,74
USW00094789,40.63915,-73.7639,2.7,10/15/17,74
USW00094789,40.63915,-73.7639,2.7,10/16/17,69
USW00094789,40.63915,-73.7639,2.7,10/17/17,60
USW00094789,40.63915,-73.7639,2.7,10/18/17,71
USW00094789,40.63915,-73.7639,2.7,10/19/17,70
USW00094789,40.63915,-73.7639,2.7,10/20/17,75
USW00094789,40.63915,-73.7639,2.7,10/21/17,76
USW00094789,40.63915,-73.7639,2.7,10/22/17,72
USW00094789,40.63915,-73.7639,2.7,10/23/17,73
USW00094789,40.63915,-73.7639,2.7,10/24/17,74
USW00094789,40.63915,-73.7639,2.7,10/25/17,66
USW00094789,40.63915,-73.7639,2.7,10/26/17,59
USW00094789,40.63915,-73.7639,2.7,10/27/17,61
USW00094789,40.63915,-73.7639,2.7,10/28/17,68
USW00094789,40.63915,-73.7639,2.7,10/29/17,67
USW00094789,40.63915,-73.7639,2.7,10/30/17,62
USW00094789,40.63915,-73.7639,2.7,10/31/17,59
USW00094789,40.63915,-73.7639,2.7,11/1/17,61
USW00094789,40.63915,-73.7639,2.7,11/2/17,71
USW00094789,40.63915,-73.7639,2.7,11/3/17,73
USW00094789,40.63915,-73.7639,2.7,11/4/17,57
USW00094789,40.63915,-73.7639,2.7,11/5/17,61
USW00094789,40.63915,-73.7639,2.7,11/6/17,66
USW00094789,40.63915,-73.7639,2.7,11/7/17,50
USW00094789,40.63915,-73.7639,2.7,11/8/17,48
USW00094789,40.63915,-73.7639,2.7,11/9/17,55
USW00094789,40.63915,-73.7639,2.7,11/10/17,53
USW00094789,40.63915,-73.7639,2.7,11/11/17,38
USW00094789,40.63915,-73.7639,2.7,11/12/17,46
USW00094789,40.63915,-73.7639,2.7,11/13/17,47
USW00094789,40.63915,-73.7639,2.7,11/14/17,46
USW00094789,40.63915,-73.7639,2.7,11/15/17,51
USW00094789,40.63915,-73.7639,2.7,11/16/17,57
USW00094789,40.63915,-73.7639,2.7,11/17/17,48
USW00094789,40.63915,-73.7639,2.7,11/18/17,57
USW00094789,40.63915,-73.7639,2.7,11/19/17,58
USW00094789,40.63915,-73.7639,2.7,11/20/17,47
USW00094789,40.63915,-73.7639,2.7,11/21/17,57
USW00094789,40.63915,-73.7639,2.7,11/22/17,54
USW00094789,40.63915,-73.7639,2.7,11/23/17,43
USW00094789,40.63915,-73.7639,2.7,11/24/17,48
USW00094789,40.63915,-73.7639,2.7,11/25/17,54
USW00094789,40.63915,-73.7639,2.7,11/26/17,52
USW00094789,40.63915,-73.7639,2.7,11/27/17,52
USW00094789,40.63915,-73.7639,2.7,11/28/17,52
USW00094789,40.63915,-73.7639,2.7,11/29/17,64
USW00094789,40.63915,-73.7639,2.7,11/30/17,53
USW00094789,40.63915,-73.7639,2.7,12/1/17,53
USW00094789,40.63915,-73.7639,2.7,12/2/17,49
USW00094789,40.63915,-73.7639,2.7,12/3/17,49
USW00094789,40.63915,-73.7639,2.7,12/4/17,51
USW00094789,40.63915,-73.7639,2.7,12/5/17,58
USW00094789,40.63915,-73.7639,2.7,12/6/17,56
USW00094789,40.63915,-73.7639,2.7,12/7/17,45
USW00094789,40.63915,-73.7639,2.7,12/8/17,40
USW00094789,40.63915,-73.7639,2.7,12/9/17,37
USW00094789,40.63915,-73.7639,2.7,12/10/17,38
USW00094789,40.63915,-73.7639,2.7,12/11/17,41
USW00094789,40.63915,-73.7639,2.7,12/12/17,53
USW00094789,40.63915,-73.7639,2.7,12/13/17,32
USW00094789,40.63915,-73.7639,2.7,12/14/17,32
USW00094789,40.63915,-73.7639,2.7,12/15/17,28
USW00094789,40.63915,-73.7639,2.7,12/16/17,39
USW00094789,40.63915,-73.7639,2.7,12/17/17,37
USW00094789,40.63915,-73.7639,2.7,12/18/17,48
USW00094789,40.63915,-73.7639,2.7,12/19/17,55
USW00094789,40.63915,-73.7639,2.7,12/20/17,51
USW00094789,40.63915,-73.7639,2.7,12/21/17,41
USW00094789,40.63915,-73.7639,2.7,12/22/17,49
USW00094789,40.63915,-73.7639,2.7,12/23/17,52
USW00094789,40.63915,-73.7639,2.7,12/24/17,42
USW00094789,40.63915,-73.7639,2.7,12/25/17,40
USW00094789,40.63915,-73.7639,2.7,12/26/17,29
USW00094789,40.63915,-73.7639,2.7,12/27/17,25
USW00094789,40.63915,-73.7639,2.7,12/28/17,19
USW00094789,40.63915,-73.7639,2.7,12/29/17,23
USW00094789,40.63915,-73.7639,2.7,12/30/17,23
USW00094789,40.63915,-73.7639,2.7,12/31/17,21
USW00094789,40.63915,-73.7639,2.7,1/1/18,18
USW00094789,40.63915,-73.7639,2.7,1/2/18,26
USW00094789,40.63915,-73.7639,2.7,1/3/18,28
USW00094789,40.63915,-73.7639,2.7,1/4/18,29
USW00094789,40.63915,-73.7639,2.7,1/5/18,19
USW00094789,40.63915,-73.7639,2.7,1/6/18,14
USW00094789,40.63915,-73.7639,2.7,1/7/18,18
USW00094789,40.63915,-73.7639,2.7,1/8/18,32
USW00094789,40.63915,-73.7639,2.7,1/9/18,43
USW00094789,40.63915,-73.7639,2.7,1/10/18,39
USW00094789,40.63915,-73.7639,2.7,1/11/18,48
USW00094789,40.63915,-73.7639,2.7,1/12/18,54
USW00094789,40.63915,-73.7639,2.7,1/13/18,53
USW00094789,40.63915,-73.7639,2.7,1/14/18,25
USW00094789,40.63915,-73.7639,2.7,1/15/18,30
USW00094789,40.63915,-73.7639,2.7,1/16/18,39
USW00094789,40.63915,-73.7639,2.7,1/17/18,37
USW00094789,40.63915,-73.7639,2.7,1/18/18,34
USW00094789,40.63915,-73.7639,2.7,1/19/18,38
USW00094789,40.63915,-73.7639,2.7,1/20/18,54
USW00094789,40.63915,-73.7639,2.7,1/21/18,51
USW00094789,40.63915,-73.7639,2.7,1/22/18,52
USW00094789,40.63915,-73.7639,2.7,1/23/18,54
USW00094789,40.63915,-73.7639,2.7,1/24/18,44
USW00094789,40.63915,-73.7639,2.7,1/25/18,35
USW00094789,40.63915,-73.7639,2.7,1/26/18,36
USW00094789,40.63915,-73.7639,2.7,1/27/18,49
USW00094789,40.63915,-73.7639,2.7,1/28/18,50
USW00094789,40.63915,-73.7639,2.7,1/29/18,44
USW00094789,40.63915,-73.7639,2.7,1/30/18,36
USW00094789,40.63915,-73.7639,2.7,1/31/18,32
USW00094789,40.63915,-73.7639,2.7,2/1/18,41
USW00094789,40.63915,-73.7639,2.7,2/2/18,40
USW00094789,40.63915,-73.7639,2.7,2/3/18,30
USW00094789,40.63915,-73.7639,2.7,2/4/18,47
USW00094789,40.63915,-73.7639,2.7,2/5/18,43
USW00094789,40.63915,-73.7639,2.7,2/6/18,36
USW00094789,40.63915,-73.7639,2.7,2/7/18,46
USW00094789,40.63915,-73.7639,2.7,2/8/18,34
USW00094789,40.63915,-73.7639,2.7,2/9/18,38
USW00094789,40.63915,-73.7639,2.7,2/10/18,49
USW00094789,40.63915,-73.7639,2.7,2/11/18,51
USW00094789,40.63915,-73.7639,2.7,2/12/18,58
USW00094789,40.63915,-73.7639,2.7,2/13/18,36
USW00094789,40.63915,-73.7639,2.7,2/14/18,47
USW00094789,40.63915,-73.7639,2.7,2/15/18,52
USW00094789,40.63915,-73.7639,2.7,2/16/18,59
USW00094789,40.63915,-73.7639,2.7,2/17/18,38
USW00094789,40.63915,-73.7639,2.7,2/18/18,45
USW00094789,40.63915,-73.7639,2.7,2/19/18,47
USW00094789,40.63915,-73.7639,2.7,2/20/18,64
USW00094789,40.63915,-73.7639,2.7,2/21/18,65
USW00094789,40.63915,-73.7639,2.7,2/22/18,58
USW00094789,40.63915,-73.7639,2.7,2/23/18,40
USW00094789,40.63915,-73.7639,2.7,2/24/18,54
USW00094789,40.63915,-73.7639,2.7,2/25/18,45
USW00094789,40.63915,-73.7639,2.7,2/26/18,52
USW00094789,40.63915,-73.7639,2.7,2/27/18,54
USW00094789,40.63915,-73.7639,2.7,2/28/18,53
USW00094789,40.63915,-73.7639,2.7,3/1/18,58
USW00094789,40.63915,-73.7639,2.7,3/2/18,45
USW00094789,40.63915,-73.7639,2.7,3/3/18,48
USW00094789,40.63915,-73.7639,2.7,3/4/18,45
USW00094789,40.63915,-73.7639,2.7,3/5/18,42
USW00094789,40.63915,-73.7639,2.7,3/6/18,43
USW00094789,40.63915,-73.7639,2.7,3/7/18,37
USW00094789,40.63915,-73.7639,2.7,3/8/18,41
USW00094789,40.63915,-73.7639,2.7,3/9/18,44
USW00094789,40.63915,-73.7639,2.7,3/10/18,42
USW00094789,40.63915,-73.7639,2.7,3/11/18,46
USW00094789,40.63915,-73.7639,2.7,3/12/18,45
USW00094789,40.63915,-73.7639,2.7,3/13/18,42
USW00094789,40.63915,-73.7639,2.7,3/14/18,42
USW00094789,40.63915,-73.7639,2.7,3/15/18,48
USW00094789,40.63915,-73.7639,2.7,3/16/18,41
USW00094789,40.63915,-73.7639,2.7,3/17/18,50
USW00094789,40.63915,-73.7639,2.7,3/18/18,44
USW00094789,40.63915,-73.7639,2.7,3/19/18,47
USW00094789,40.63915,-73.7639,2.7,3/20/18,37
USW00094789,40.63915,-73.7639,2.7,3/21/18,38
USW00094789,40.63915,-73.7639,2.7,3/22/18,48
USW00094789,40.63915,-73.7639,2.7,3/23/18,49
